trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-01-01 01:49:00,7368390015963133,merchant_C,entertainment,345.59,John,Brown,M,456 Oak St,New York,IL,92684,39.34167612418437,-78.2478197319272,813343,Lawyer,1999-03-18 13:25:15,T109,1351866441,37.74981198854244,-95.3684155030489,0
2020-01-01 01:50:00,3142615073352386,merchant_C,shopping,143.98,John,Taylor,M,456 Oak St,New York,IL,73254,40.286402436545735,-115.61804880957696,381487,Artist,1962-07-07 00:47:59,T110,1363394744,36.98042448300301,-82.08311481917885,0
2020-01-01 01:51:00,2170929134774283,merchant_A,entertainment,246.56,Alice,Taylor,M,123 Elm St,New York,NY,90512,35.906362716437464,-74.9793948861562,926262,Artist,1974-05-31 13:58:22,T111,1326315912,39.31804146688315,-85.92385195107227,0
2020-01-01 01:52:00,1442433965362514,merchant_B,entertainment,315.09,Jane,Doe,F,456 Oak St,Chicago,IL,48628,38.68985957841588,-116.95285473236243,260706,Artist,1987-04-28 07:16:51,T112,1272124897,38.83859438755091,-87.52092825154955,0
2020-01-01 01:53:00,9499514715485234,merchant_B,entertainment,193.06,Alice,Doe,M,456 Oak St,New York,NY,76205,39.40000490259212,-91.30787030358967,753716,Lawyer,1971-08-03 14:19:36,T113,1022355903,38.591979601726415,-102.34771922780376,0
2020-01-01 01:54:00,8785805836799044,merchant_B,shopping,482.81,Bob,Doe,M,123 Elm St,Los Angeles,CA,59616,34.20241354398636,-108.66432114527977,729810,Doctor,1994-02-05 21:02:58,T114,1293311648,35.558735843178134,-104.23016587819758,0
2020-01-01 01:55:00,9668504356631198,merchant_B,food,216.1,Alice,Doe,F,789 Pine St,New York,CA,17620,39.227275466278584,-79.19604138684058,497133,Engineer,1968-05-04 02:30:16,T115,1256156235,36.372412277867056,-77.95993936533003,0
2020-01-01 01:56:00,9339874023950426,merchant_B,food,402.01,Bob,Taylor,M,456 Oak St,New York,CA,88690,34.20360504857883,-95.26057117463944,29331,Engineer,1960-10-31 22:45:55,T116,1099948105,38.411083766823744,-83.7542693808581,0
2020-01-01 01:57:00,1195287897825386,merchant_C,shopping,207.38,Jane,Brown,M,789 Pine St,Los Angeles,CA,53219,34.08010194940642,-108.6130115200264,605213,Engineer,1994-10-22 04:10:32,T117,1105559169,34.86209159490705,-86.86288947908878,0
2020-01-01 01:58:00,8385136861312674,merchant_B,shopping,274.61,Jane,Brown,F,123 Elm St,Los Angeles,IL,39201,35.93675468877619,-85.07212642900936,272996,Doctor,1950-10-04 06:56:19,T118,1599893197,36.85113482309142,-106.7097033148909,0
2020-01-01 01:59:00,7910031286413033,merchant_A,entertainment,482.24,Jane,Doe,F,123 Elm St,New York,CA,68350,36.61536571032669,-91.38870966762053,321112,Lawyer,1980-03-16 16:46:49,T119,1523507472,36.8145244855122,-108.36312595376198,0
2020-01-01 02:00:00,3951415352480454,merchant_B,entertainment,297.21,Alice,Taylor,M,789 Pine St,Chicago,CA,12430,37.02073414831083,-74.11743708443316,63590,Artist,1996-09-19 12:24:09,T120,1463358174,35.534783989968474,-89.73364857191919,0
2020-01-01 02:01:00,6395902932089540,merchant_B,food,486.33,John,Taylor,F,123 Elm St,Los Angeles,IL,33157,34.4274829924097,-117.11073478464415,274363,Artist,1954-11-19 05:47:54,T121,1557881414,39.674343455653094,-94.84462241920735,0
2020-01-01 02:02:00,2613768368331531,merchant_B,entertainment,232.81,John,Taylor,M,123 Elm St,New York,IL,38421,40.04601175402748,-92.07086214262662,88531,Doctor,1992-06-07 13:51:26,T122,1437704641,35.91934133624571,-114.4236657122306,0
2020-01-01 02:03:00,6857312201904894,merchant_A,entertainment,271.97,Bob,Brown,M,789 Pine St,New York,NY,70749,38.59045861023816,-88.30343835577108,102588,Lawyer,1978-10-03 14:18:54,T123,1376912561,35.86900196582587,-98.54478647290264,0
2020-01-01 02:04:00,9076694680191629,merchant_B,entertainment,455.41,Jane,Taylor,M,123 Elm St,Los Angeles,IL,43529,36.13776086717824,-95.17420999319296,944322,Lawyer,1989-12-16 20:25:14,T124,1292274760,38.32769382531988,-76.38303121705079,0
2020-01-01 02:05:00,8706857440361502,merchant_C,entertainment,471.75,John,Taylor,M,123 Elm St,Los Angeles,NY,58798,35.38195148139666,-86.56563182263105,265754,Engineer,1968-10-29 06:41:15,T125,1589633817,40.51018578601459,-77.96060758947976,0
2020-01-01 02:06:00,2629578613259994,merchant_A,entertainment,335.86,Alice,Doe,F,456 Oak St,Los Angeles,IL,97848,37.78575135754296,-114.9899926019368,888133,Lawyer,1957-06-18 11:51:31,T126,1416752691,40.38104320455735,-80.52916126049854,0
2020-01-01 02:07:00,5586965152729936,merchant_B,entertainment,183.73,Bob,Taylor,M,456 Oak St,Los Angeles,NY,27059,40.02627009615331,-111.83990055674074,194593,Doctor,1951-01-13 09:00:22,T127,1433281184,36.906144600613544,-85.81281030347041,0
2020-01-01 02:08:00,4394901827574243,merchant_B,food,357.11,John,Smith,F,456 Oak St,Chicago,NY,19976,40.366791027811495,-115.60380480699881,613525,Artist,1958-03-03 03:48:50,T128,1455548050,38.835495097963154,-102.85567783913791,0
2020-01-01 02:09:00,8600016578222425,merchant_B,shopping,478.93,Alice,Taylor,F,789 Pine St,Los Angeles,IL,55073,35.78789487346956,-88.68609342781714,650790,Engineer,1964-11-17 15:30:24,T129,1406415422,39.564207654935316,-104.51286329402046,0
2020-01-01 02:10:00,1626317912206898,merchant_B,shopping,337.07,Jane,Doe,F,456 Oak St,New York,CA,37161,36.99563449432141,-86.39033198385721,370300,Artist,1965-07-06 01:48:11,T130,1519534930,40.73552057900695,-113.51488447976801,0
2020-01-01 02:11:00,9772802579102780,merchant_B,food,215.33,John,Smith,F,456 Oak St,New York,NY,81039,40.75024757107551,-89.14397268776426,593846,Lawyer,1995-06-29 19:22:19,T131,1012313961,38.91120146281862,-103.02414246033402,0
2020-01-01 02:12:00,5352024549766679,merchant_C,food,484.97,Bob,Brown,F,123 Elm St,Chicago,CA,81011,35.24358881593213,-77.22888497622239,692807,Artist,1996-11-25 16:38:57,T132,1009077657,34.054285566592135,-90.80706102120342,0
2020-01-01 02:13:00,8903476601191405,merchant_B,shopping,54.83,Jane,Smith,M,789 Pine St,Los Angeles,IL,85765,34.120151489912345,-107.75973406835867,104279,Artist,1973-08-23 11:54:41,T133,1509525090,35.11113898326421,-106.23374667291549,0
2020-01-01 02:14:00,9479771852743861,merchant_B,shopping,461.99,Jane,Brown,F,456 Oak St,Chicago,IL,96297,39.54090766808047,-89.39614081710087,515223,Engineer,1991-09-19 06:44:38,T134,1333840383,36.620232721938535,-86.3349699694418,0
2020-01-01 02:15:00,3001459254184643,merchant_A,entertainment,218.41,John,Doe,F,123 Elm St,New York,CA,20826,39.840162253639605,-96.79134352992449,94964,Doctor,1962-03-12 22:09:35,T135,1280587076,40.696420937724824,-82.80752228267389,0
2020-01-01 02:16:00,8746123819124676,merchant_A,food,37.42,John,Smith,F,456 Oak St,New York,CA,79498,40.410658595738795,-98.96499080890584,374293,Artist,1999-03-20 22:54:24,T136,1057750736,36.72475835917166,-95.53784139902643,0
2020-01-01 02:17:00,6338450408228399,merchant_A,food,183.19,Jane,Doe,F,123 Elm St,Chicago,CA,95694,34.21515885814811,-84.44850010010688,960353,Lawyer,1998-09-27 10:25:57,T137,1070353711,35.258112370881,-83.36281611402006,0
2020-01-01 02:18:00,6746611632549765,merchant_C,food,251.03,Jane,Smith,F,789 Pine St,Los Angeles,NY,77365,40.987776082185846,-88.46251020790808,357462,Engineer,1977-01-23 04:15:14,T138,1491663529,40.787158200042,-76.64495078577629,0
2020-01-01 02:19:00,6803109814640089,merchant_C,entertainment,239.81,Bob,Doe,M,123 Elm St,Chicago,IL,79427,35.389563307913384,-93.30798558364326,337910,Artist,1981-07-10 15:55:09,T139,1486915367,34.825569554225964,-100.96628000166756,0
2020-01-01 02:20:00,2784059676109784,merchant_A,food,69.73,Jane,Doe,M,456 Oak St,Los Angeles,IL,57744,34.170671993627884,-113.71122682022532,820138,Engineer,1971-03-04 10:24:13,T140,1049922644,40.10795897119724,-104.07502852789784,0
2020-01-01 02:21:00,8170688536359516,merchant_C,entertainment,161.67,Bob,Taylor,F,123 Elm St,Los Angeles,NY,51221,35.07132691597305,-84.71580335268135,843051,Engineer,1963-12-05 04:18:37,T141,1418305087,39.25869027939298,-76.59456065344432,0
2020-01-01 02:22:00,3569515886119478,merchant_B,food,459.84,Bob,Taylor,M,789 Pine St,New York,CA,92463,38.05613772109576,-104.15233842042602,559551,Engineer,1970-05-27 18:20:57,T142,1527828090,35.92896641372103,-102.06729287245388,0
2020-01-01 02:23:00,5834616526664203,merchant_B,food,159.84,Jane,Brown,F,123 Elm St,New York,CA,10246,36.47197435170455,-95.037358893804,741785,Doctor,1974-07-22 09:11:16,T143,1201611207,39.43965562060226,-90.63892383337144,1
2020-01-01 02:24:00,6137381993788748,merchant_C,food,273.02,Bob,Smith,F,123 Elm St,Los Angeles,CA,93351,40.82835478653391,-112.01992553692281,565148,Lawyer,1955-10-10 10:59:47,T144,1580114457,35.070223732377514,-91.95530314983212,0
2020-01-01 02:25:00,5815432722979937,merchant_C,entertainment,199.19,Jane,Taylor,F,789 Pine St,Los Angeles,CA,89326,36.79243572566821,-100.51415251692652,47825,Doctor,1962-05-13 22:34:58,T145,1509454410,37.305887472539276,-78.05884693694489,0
2020-01-01 02:26:00,3288671962442595,merchant_C,shopping,387.78,Alice,Taylor,F,789 Pine St,New York,NY,76124,34.8190146081321,-84.84422908031362,467183,Lawyer,1958-01-06 06:21:42,T146,1250211294,37.54304122620421,-82.96531833154381,0
2020-01-01 02:27:00,5125784187403148,merchant_B,food,418.28,Alice,Taylor,M,456 Oak St,New York,CA,72131,38.666040859325584,-77.85096094433149,76646,Engineer,1953-06-13 15:03:23,T147,1051222084,40.203380831217174,-77.24655093539681,0
2020-01-01 02:28:00,4404090950981498,merchant_A,shopping,308.84,Jane,Brown,M,789 Pine St,Los Angeles,NY,56830,38.21617983066396,-112.22622163778358,60987,Doctor,1995-03-08 22:37:23,T148,1110092989,40.8514893520653,-83.68852391298475,0
2020-01-01 02:29:00,4146044382416809,merchant_B,food,300.09,John,Doe,M,456 Oak St,New York,IL,15807,36.674259811946335,-115.4953454749285,733593,Artist,1963-09-04 09:56:57,T149,1044895411,39.2343292641791,-110.88953051939744,0
2020-01-01 02:30:00,8868518974576490,merchant_C,shopping,192.06,Alice,Taylor,F,456 Oak St,Los Angeles,IL,96048,39.707621357277574,-106.59196493198054,549586,Artist,1985-10-14 02:03:34,T150,1032594060,40.70569162592938,-106.94911419124166,1
2020-01-01 02:31:00,4793086681021125,merchant_C,food,414.41,Alice,Brown,M,123 Elm St,New York,CA,75940,37.76150358183439,-110.07008849912624,466561,Engineer,1964-12-01 05:11:35,T151,1458562179,36.68274895843483,-86.69448131312257,1
2020-01-01 02:32:00,2580330036509674,merchant_B,entertainment,439.92,John,Brown,F,456 Oak St,Los Angeles,NY,81328,34.82232041796616,-98.53975038415352,934232,Artist,1959-05-09 03:51:09,T152,1481547729,37.99190967253702,-83.98181400816998,0
2020-01-01 02:33:00,3152701610926914,merchant_A,shopping,46.38,Jane,Taylor,F,789 Pine St,Chicago,CA,71991,34.09841583523226,-88.04171399743198,540732,Lawyer,1963-08-10 06:03:18,T153,1557271542,35.16934809122149,-85.55853008643064,0
2020-01-01 02:34:00,2336384486051595,merchant_B,food,482.19,Alice,Brown,F,456 Oak St,New York,IL,84129,38.15524856172616,-98.0712167319618,781292,Doctor,1997-04-01 04:44:47,T154,1494297837,38.68432668485377,-91.008192975509,0
2020-01-01 02:35:00,1886571487584459,merchant_C,shopping,497.39,Bob,Brown,F,789 Pine St,Los Angeles,NY,25730,40.60415961441255,-76.93702468114269,612862,Lawyer,1986-08-06 20:29:58,T155,1536617427,37.09089164199877,-84.9284542063465,0
2020-01-01 02:36:00,8267983805801555,merchant_A,entertainment,273.44,Alice,Smith,M,456 Oak St,Chicago,IL,70133,34.52845641243823,-115.65180306884835,335391,Doctor,1961-09-19 13:39:59,T156,1166081960,39.59354689511092,-98.82814919664958,0
2020-01-01 02:37:00,5935610591217407,merchant_C,entertainment,289.33,Bob,Smith,F,789 Pine St,Chicago,CA,88803,40.782080206705174,-117.98790292205494,833278,Doctor,1976-03-06 01:55:23,T157,1019348742,35.893871989211014,-108.27035035409855,0
2020-01-01 02:38:00,1148159889608606,merchant_B,entertainment,145.45,Jane,Smith,M,789 Pine St,Los Angeles,IL,17961,38.696501719763575,-87.1634900803477,727214,Doctor,1995-12-13 16:27:54,T158,1174891374,36.2807092142091,-85.51927837306059,0
2020-01-01 02:39:00,2637927392134729,merchant_A,shopping,427.73,Bob,Doe,M,123 Elm St,New York,NY,69544,37.163884329186,-76.18351486359796,536137,Engineer,1971-08-18 02:38:31,T159,1022776340,39.446568262688,-86.66304795609295,0
2020-01-01 02:40:00,4626280052391537,merchant_A,entertainment,490.39,Jane,Taylor,M,123 Elm St,Chicago,CA,70876,39.17500051114887,-104.82504794826423,647534,Doctor,1966-01-23 11:51:56,T160,1463600469,40.791473722639516,-93.37793477359034,0
2020-01-01 02:41:00,3440197241528666,merchant_C,entertainment,396.74,Jane,Smith,F,123 Elm St,Chicago,IL,50182,40.64438164503436,-108.7544576546638,121941,Doctor,1974-03-14 17:37:24,T161,1050941756,37.165751915343044,-97.47520984743892,0
2020-01-01 02:42:00,6459831774953126,merchant_B,entertainment,365.81,Bob,Smith,F,456 Oak St,New York,NY,82384,34.23329577455589,-103.9340231593829,123965,Lawyer,1951-08-24 14:12:51,T162,1337424947,40.24452780781378,-110.4871227642474,0
2020-01-01 02:43:00,7090627848922974,merchant_A,entertainment,342.94,John,Brown,F,123 Elm St,Chicago,IL,76511,36.61019537979084,-84.82151249938524,428805,Engineer,1971-12-14 03:04:18,T163,1246975459,39.034736385350435,-76.12956958945333,0
2020-01-01 02:44:00,1878402534325000,merchant_B,entertainment,394.34,Alice,Doe,F,123 Elm St,New York,CA,21317,39.73367923142847,-96.5150562543442,536450,Doctor,1999-01-22 01:28:28,T164,1131909438,38.16390643349615,-112.38677691683905,0
2020-01-01 02:45:00,2163920443848783,merchant_C,food,415.54,Bob,Smith,F,789 Pine St,New York,NY,32721,34.18353854311836,-90.08516781331075,537375,Engineer,1993-10-16 22:38:49,T165,1500771377,35.75157767497643,-105.71762405891316,0
2020-01-01 02:46:00,3642003272783102,merchant_C,entertainment,238.58,Bob,Doe,M,456 Oak St,Los Angeles,NY,19772,39.910743105739115,-100.65593252669396,858973,Artist,1983-10-01 13:58:26,T166,1111944165,35.015096016420735,-110.15978641567833,0
2020-01-01 02:47:00,2591474096384520,merchant_B,entertainment,74.55,Alice,Brown,M,123 Elm St,New York,IL,10082,40.501490000738166,-109.20161696407787,775530,Doctor,1971-11-13 19:43:55,T167,1420226995,37.03598002148188,-91.11940103835269,0
2020-01-01 02:48:00,3336498294860260,merchant_B,food,454.05,John,Smith,M,123 Elm St,New York,IL,91258,40.579873261138104,-86.28010958638069,161497,Engineer,1965-11-19 04:48:17,T168,1365973183,37.02316860589377,-84.98156023631206,0
2020-01-01 02:49:00,7210575858188821,merchant_A,shopping,9.41,Alice,Doe,F,456 Oak St,New York,CA,56142,40.423912368604576,-106.15816140808123,14151,Engineer,1975-09-14 08:04:42,T169,1426604033,36.50808663040305,-85.58033687180705,0
2020-01-01 02:50:00,1375930380511701,merchant_C,entertainment,485.63,Alice,Taylor,F,123 Elm St,Los Angeles,NY,59458,38.81431603866301,-117.33636113969467,350735,Doctor,1973-10-13 11:52:33,T170,1006178725,37.46802046837505,-85.33331085688843,0
2020-01-01 02:51:00,7415749070859001,merchant_B,shopping,345.8,John,Brown,F,123 Elm St,New York,CA,58812,39.61785105181021,-86.4290037758077,556740,Doctor,1985-05-31 11:42:29,T171,1297625789,40.00195856922271,-100.91209338186988,0
2020-01-01 02:52:00,4905321563290330,merchant_B,entertainment,142.04,Alice,Smith,M,789 Pine St,Chicago,IL,76637,40.00446856350553,-115.11927639678069,958913,Lawyer,1976-01-05 22:05:56,T172,1330688087,34.31635005992996,-85.85077667602818,0
2020-01-01 02:53:00,4308779933132819,merchant_B,entertainment,121.97,John,Brown,M,123 Elm St,New York,IL,62106,36.12640964623678,-117.10567542450244,789568,Artist,1966-07-08 14:51:13,T173,1449431554,34.684175985234944,-114.54972198237094,0
2020-01-01 02:54:00,3154073620855916,merchant_C,entertainment,220.85,Alice,Brown,F,456 Oak St,Chicago,CA,81866,39.34931979158305,-117.80749578292343,412708,Doctor,1988-08-09 16:13:32,T174,1387017897,40.75784744943849,-99.50282770448459,0
2020-01-01 02:55:00,7333553133775023,merchant_B,shopping,168.06,Bob,Brown,M,456 Oak St,Chicago,NY,46007,40.83659909260361,-85.0838650016268,401249,Artist,1956-02-24 21:03:37,T175,1570667889,37.50090638203155,-108.04816010701704,0
2020-01-01 02:56:00,9565100971847556,merchant_A,entertainment,8.43,John,Brown,M,456 Oak St,New York,CA,70309,34.80201373037473,-99.90025013813528,383571,Engineer,1950-04-21 18:10:10,T176,1512642718,34.98614098247604,-111.20456700001856,0
2020-01-01 02:57:00,4705419563304692,merchant_C,entertainment,204.72,Bob,Smith,M,456 Oak St,Los Angeles,NY,80643,37.56396246757833,-89.8089108616125,889240,Lawyer,1991-04-14 11:27:37,T177,1342768705,34.74984308791838,-76.8998899693927,0
2020-01-01 02:58:00,1532568189160745,merchant_B,food,38.58,John,Doe,M,123 Elm St,New York,NY,43085,34.311030249490685,-94.40462582063681,478199,Doctor,1994-06-13 23:18:09,T178,1482603707,36.21190699384006,-92.05376284223604,1
2020-01-01 02:59:00,5886342924047586,merchant_B,food,125.32,Jane,Taylor,F,456 Oak St,Los Angeles,CA,30696,38.567788157212775,-85.79842444292701,350720,Engineer,1981-07-15 08:31:58,T179,1180472636,35.54222445708332,-77.41997272132018,0
2020-01-01 03:00:00,8723111463076400,merchant_C,shopping,209.63,Bob,Taylor,F,123 Elm St,Chicago,IL,16087,35.98461513362053,-83.70746955201555,900254,Engineer,1991-01-18 18:41:35,T180,1439889069,36.10515411634815,-106.3778320867633,0
2020-01-01 03:01:00,7159277149590624,merchant_A,shopping,461.13,John,Taylor,M,456 Oak St,Chicago,CA,43240,35.15790729699587,-102.07343611365603,854772,Engineer,1953-07-25 00:22:49,T181,1257622214,36.321479448478016,-108.90326573053065,0
2020-01-01 03:02:00,5099688664669574,merchant_B,food,385.63,Alice,Brown,F,789 Pine St,New York,IL,72641,37.35755612820088,-113.22015393238873,819579,Doctor,1987-10-08 03:20:45,T182,1102101232,38.22742124274989,-117.20250628711521,0
2020-01-01 03:03:00,5650099426927112,merchant_B,food,359.99,Jane,Taylor,F,123 Elm St,New York,CA,22682,36.90962514372105,-117.26650883323855,877520,Engineer,1962-09-21 05:17:52,T183,1021202231,35.88162782150447,-99.99972289808545,0
2020-01-01 03:04:00,6578305066633685,merchant_A,entertainment,415.02,Alice,Brown,M,789 Pine St,Los Angeles,NY,66383,38.598233162261884,-80.19704425940043,717747,Artist,1997-12-25 14:01:39,T184,1258319048,38.321184822370256,-93.27232407205744,0
2020-01-01 03:05:00,8241289087071039,merchant_A,shopping,137.68,John,Brown,F,789 Pine St,Los Angeles,NY,12394,36.25671858950553,-75.9267024066377,841043,Artist,1990-06-28 11:18:18,T185,1406582598,40.23660525409534,-109.74056382189868,0
2020-01-01 03:06:00,5421009533014600,merchant_B,food,337.35,Bob,Smith,F,456 Oak St,New York,IL,36631,36.75150252320972,-93.14895186441902,552108,Artist,1963-01-16 22:48:30,T186,1434580159,38.01059725814957,-81.0015587508718,0
2020-01-01 03:07:00,4796946489391677,merchant_C,shopping,98.08,John,Taylor,F,789 Pine St,Los Angeles,NY,91076,40.920912696536455,-74.45590687710533,749668,Engineer,1951-06-09 11:16:44,T187,1591327712,37.59885608583468,-90.92830521020305,0
2020-01-01 03:08:00,3161660825234477,merchant_A,shopping,175.74,Bob,Smith,F,123 Elm St,Los Angeles,CA,11856,37.98256774504874,-80.80213090192666,708455,Lawyer,1980-11-14 05:40:55,T188,1278828095,36.3677190594404,-108.8669572847066,0
2020-01-01 03:09:00,4970035546628263,merchant_B,entertainment,437.65,John,Smith,M,123 Elm St,Chicago,NY,82111,39.590132697625506,-74.14552969000655,562538,Doctor,1998-05-19 10:46:15,T189,1228275971,36.83256733439239,-91.156522701659,0
2020-01-01 03:10:00,4318977239486883,merchant_A,food,175.94,Jane,Taylor,F,123 Elm St,Los Angeles,NY,28321,38.890965692508196,-87.13159384132508,462177,Doctor,1950-08-22 07:20:10,T190,1442935028,38.482806052111144,-92.88591298763998,1
2020-01-01 03:11:00,1442143815140266,merchant_C,shopping,495.53,Bob,Doe,M,123 Elm St,Chicago,IL,62248,34.45413718997937,-95.14473384387928,691407,Lawyer,1999-04-24 18:09:31,T191,1193803505,37.07017057013536,-90.26924482445185,0
2020-01-01 03:12:00,3788397915462440,merchant_B,food,334.58,Bob,Taylor,F,123 Elm St,Chicago,CA,51449,35.713261764619226,-79.60195155234823,218268,Engineer,1979-06-10 01:07:29,T192,1269609995,36.9114684974351,-101.04405554614482,0
2020-01-01 03:13:00,9930842009268930,merchant_A,food,34.94,John,Brown,M,123 Elm St,Chicago,CA,31248,37.09645912727779,-90.5768490217131,393816,Artist,1977-09-11 10:47:10,T193,1473269046,35.35424551510838,-87.32882481392278,0
2020-01-01 03:14:00,5734762988586401,merchant_B,food,111.14,Bob,Smith,M,789 Pine St,Los Angeles,NY,82056,40.39426347434665,-113.99741223324361,743066,Doctor,1962-05-14 17:03:37,T194,1217035780,34.59427728519146,-83.84348577471759,0
2020-01-01 03:15:00,1175121041978880,merchant_B,food,320.1,Bob,Taylor,F,123 Elm St,New York,NY,55491,34.36287041435957,-74.50009956112186,551985,Engineer,1990-06-08 12:44:38,T195,1041418959,40.23238266954673,-74.15786002801671,0
2020-01-01 03:16:00,5110518887466732,merchant_A,entertainment,181.19,Alice,Taylor,F,123 Elm St,Chicago,CA,72744,36.08932810189443,-78.96106146189267,92629,Artist,1969-03-25 06:47:11,T196,1328513295,35.736898052562324,-82.25873970051833,0
2020-01-01 03:17:00,9604925930556492,merchant_A,shopping,484.6,Bob,Smith,F,789 Pine St,Chicago,CA,52860,38.571485561307036,-78.05195299504504,287510,Artist,1978-11-22 09:33:49,T197,1381187564,38.48994357395142,-96.95296017373526,0
2020-01-01 03:18:00,5284787536097041,merchant_B,shopping,232.74,Jane,Smith,M,123 Elm St,New York,NY,98446,37.828333442314914,-82.65148758776908,202516,Lawyer,1978-02-08 07:59:45,T198,1211662083,39.41173408904635,-87.12210541004512,0
2020-01-01 03:19:00,5614811792230808,merchant_C,entertainment,180.9,Alice,Doe,M,123 Elm St,New York,IL,34099,39.55085419113836,-99.0132596462884,970949,Doctor,1981-05-06 18:20:42,T199,1258803771,39.44602371334882,-74.37531398091316,0
2020-01-01 03:20:00,8706028111839027,merchant_A,food,60.28,Jane,Taylor,F,123 Elm St,New York,IL,90355,38.98184845749558,-89.57314282445623,137816,Lawyer,1985-07-02 07:11:03,T200,1237266398,34.53312337441898,-112.88196365373858,0
2020-01-01 03:21:00,1649006098534859,merchant_A,shopping,98.48,John,Doe,F,123 Elm St,New York,IL,96970,36.385492700151175,-101.64940089168772,442308,Engineer,1961-07-24 09:07:24,T201,1184104199,40.19195264608868,-117.7677214906218,1
2020-01-01 03:22:00,6020096371843984,merchant_B,food,390.98,Bob,Smith,F,789 Pine St,New York,CA,19252,39.7060737267114,-116.07049961565797,214194,Lawyer,1965-12-08 16:34:55,T202,1384300553,38.07550630808458,-92.70173436055933,0
2020-01-01 03:23:00,8311990397239936,merchant_A,food,39.81,John,Brown,M,456 Oak St,New York,CA,78157,38.69424440999487,-92.3889128787889,602641,Doctor,1972-06-29 09:59:19,T203,1524554735,34.74577954888728,-105.82134115662349,0
2020-01-01 03:24:00,2772467917737379,merchant_A,food,476.58,Bob,Smith,F,789 Pine St,Los Angeles,NY,39125,38.27759089606731,-96.60345865155404,829812,Artist,1979-11-08 12:20:14,T204,1272795332,40.00334604588551,-99.3534525057737,0
2020-01-01 03:25:00,5763318426913828,merchant_A,food,48.96,Alice,Taylor,F,789 Pine St,Los Angeles,IL,49327,37.813702114170376,-104.61017125404071,166757,Doctor,1961-01-22 17:26:09,T205,1138957318,38.15917213466658,-94.95483248630566,0
2020-01-01 03:26:00,8696700361256849,merchant_C,entertainment,371.76,Jane,Smith,F,456 Oak St,Los Angeles,NY,78377,40.731557075628594,-112.71223614666118,488659,Artist,1965-01-29 18:17:30,T206,1474302312,36.853549382548614,-74.48085942957883,0
2020-01-01 03:27:00,9757541646682956,merchant_A,entertainment,144.58,John,Brown,M,123 Elm St,New York,NY,99608,35.35287124579993,-88.26216407930325,837850,Engineer,1977-08-18 09:59:13,T207,1079089653,36.127257495001125,-81.98945277535637,0
2020-01-01 03:28:00,2650269658941939,merchant_A,shopping,362.76,John,Smith,M,789 Pine St,Chicago,NY,40506,39.70690414508532,-108.42795665570506,151265,Engineer,1968-10-24 10:00:16,T208,1066666945,37.189436723643475,-117.49527952708104,0
2020-01-01 03:29:00,4789587414600046,merchant_A,shopping,258.24,John,Smith,M,456 Oak St,Los Angeles,NY,89017,36.614752729278585,-117.64485428006549,791447,Lawyer,1983-03-30 18:36:56,T209,1433326918,37.041223251664285,-91.38888220137042,0
2020-01-01 03:30:00,8343049226481115,merchant_B,food,300.75,John,Smith,M,789 Pine St,Los Angeles,IL,72380,39.73576865114722,-95.0463865835265,11882,Artist,1965-01-28 23:00:36,T210,1230782804,38.548939197831345,-96.01832055696275,0
2020-01-01 03:31:00,3741051943881156,merchant_A,food,117.17,John,Smith,F,789 Pine St,Chicago,IL,20471,36.226409830918676,-91.46610062513203,832246,Lawyer,1970-04-03 15:45:17,T211,1352829398,39.003069050221725,-74.54490180239377,0
2020-01-01 03:32:00,4296170222420124,merchant_A,food,261.03,Alice,Brown,F,123 Elm St,New York,NY,56789,39.81224105289392,-82.40026314633437,811235,Lawyer,1969-11-19 01:15:05,T212,1039533408,40.84896889539581,-74.12744590867331,0
2020-01-01 03:33:00,4337235858085415,merchant_A,shopping,108.95,Alice,Brown,M,456 Oak St,Chicago,NY,65546,35.01437314644375,-93.62929877889304,940917,Lawyer,1970-05-27 02:14:49,T213,1116983198,36.16615621206764,-92.6646138107497,0
2020-01-01 03:34:00,4000701596443160,merchant_B,shopping,379.92,John,Doe,F,123 Elm St,Los Angeles,NY,98066,35.86199186739728,-74.77379078383177,710131,Lawyer,1983-03-09 12:42:21,T214,1374866777,38.483952004384946,-98.33082262666369,0
2020-01-01 03:35:00,8536642954882404,merchant_B,shopping,437.7,Jane,Doe,F,123 Elm St,Los Angeles,NY,49140,37.876043190830515,-87.60114508207026,331037,Engineer,1973-10-24 18:07:48,T215,1391856285,37.28671514026314,-102.38028438013099,0
2020-01-01 03:36:00,1552427516170580,merchant_B,food,56.91,Alice,Doe,M,123 Elm St,Los Angeles,IL,32667,40.21058673844547,-84.02234191342559,831548,Lawyer,1964-05-02 17:45:14,T216,1143720884,37.100848984767254,-112.11087271537448,0
2020-01-01 03:37:00,4866505444058868,merchant_C,food,58.82,Alice,Smith,F,123 Elm St,Chicago,IL,59713,38.029538411846424,-96.55150231459602,337796,Doctor,1975-04-08 16:47:47,T217,1001709072,35.998940449776796,-90.540875940585,0
2020-01-01 03:38:00,1747626085297529,merchant_A,food,197.36,Bob,Brown,F,123 Elm St,Los Angeles,IL,65222,39.91505478772282,-103.65968377134402,499858,Engineer,1981-02-15 19:26:53,T218,1306523565,36.7133852107053,-90.43028504454539,0
